TEMPO,TIPO,ANO
26.41,SIHOSP,2010
1.41,SIHOSP,2010
43.41,SIHOSP,2010
3.28,SISTEMA,2010
2.52,COMPUTADOR,2010
19.52,IMPRESSORA,2010
19.52,TECLADO,2010
4.29,COMPUTADOR,2010
72.4,SIHOSP,2010
37.39,ERRO,2010
2.61,SISTEMA,2010
6.61,SISTEMA,2010
6.61,ERRO,2010
26.41,SISTEMA,2010
26.4,SISTEMA,2010
41.58,ERRO,2010
26.29,SISTEMA,2010
1.3,SIHOSP,2010
30.3,SIHOSP,2010
13.3,SIHOSP,2010
1.3,SIHOSP,2010
33.37,SISTEMA,2010
1.35,NAO LIGA,2010
9.35,SISTEMA,2010
8.55,COMPUTADOR,2010
16.49,SIHOSP,2010
6.65,SISTEMA,2010
26.38,SIHOSP,2010
48.58,SIHOSP,2010
5.28,NAO LIGA,2010
3.3,IMPRESSORA,2010
10.28,MOUSE,2010
6.62,ERRO,2010
41.53,ERRO,2010
8.38,SISTEMA,2010
79.58,SIHOSP,2010
24.63,SISTEMA,2010
35.44,ERRO,2010
37.44,MOUSE,2010
8.44,SISTEMA,2010
2.58,ERRO,2010
20.45,SISTEMA,2010
20.45,IMPRESSORA,2010
32.58,ERRO,2010
1.61,SIHOSP,2010
28.3,BENNER,2010
31.58,MOUSE,2010
18.46,SISTEMA,2010
37.46,COMPUTADOR,2010
37.44,COMPUTADOR,2010
24.42,ERRO,2010
54.57,SISTEMA,2010
8.42,ERRO,2010
8.41,SIHOSP,2010
24.4,ERRO,2010
84.39,COMPUTADOR,2010
15.56,ERRO,2010
14.36,SIHOSP,2010
19.35,IMPRESSORA,2010
7.39,SISTEMA,2010
4.64,SISTEMA,2010
22.57,SISTEMA,2010
57.36,SIHOSP,2010
20.41,NAO LIGA,2010
6.45,SISTEMA,2010
31.38,SISTEMA,2010
25.28,COMPUTADOR,2010
4.55,ERRO,2010
4.53,LASER,2010
25.41,MOUSE,2010
7.53,TECLADO,2010
74.5,SIHOSP,2010
2.54,ERRO,2010
4.57,COMPUTADOR,2010
41.45,ERRO,2010
90.56,SIHOSP,2010
49.57,SISTEMA,2010
58.39,SIHOSP,2010
6.35,SIHOSP,2010
2.3,SIHOSP,2010
11.5,SIHOSP,2010
16.41,SIHOSP,2010
4.42,SISTEMA,2010
2.63,SISTEMA,2010
20.62,SIHOSP,2010
62.59,ERRO,2010
13.58,SIHOSP,2010
4.61,ERRO,2010
1.4,LASER,2010
18.51,SIHOSP,2010
7.29,SIHOSP,2010
79.41,SIHOSP,2010
6.37,COMPUTADOR,2010
1.35,SISTEMA,2010
4.57,SISTEMA,2010
4.28,COMPUTADOR,2010
6.41,COMPUTADOR,2010
6.41,COMPUTADOR,2010
5.56,COMPUTADOR,2010
45.3,SIHOSP,2010
1.53,SISTEMA,2010
3.3,ERRO,2010
39.64,ERRO,2010
11.46,SISTEMA,2010
26.4,NAO LIGA,2010
5.34,IMPRESSORA,2010
34.41,IMPRESSORA,2010
28.66,SISTEMA,2010
2.43,SIHOSP,2010
49.59,SISTEMA,2010
50.59,COMPUTADOR,2010
2.44,ERRO,2010
6.42,SISTEMA,2010
39.62,SISTEMA,2010
18.64,SISTEMA,2010
17.64,SIHOSP,2010
3.57,COMPUTADOR,2010
2.56,SIHOSP,2010
3.55,NAO LIGA,2010
10.59,IMPRESSORA,2010
10.58,ERRO,2010
10.53,SISTEMA,2010
18.58,NAO LIGA,2010
15.38,SISTEMA,2010
26.6,SISTEMA,2010
2.35,SISTEMA,2010
2.34,LASER,2010
14.67,SIHOSP,2010
34.36,COMPUTADOR,2010
34.36,SIHOSP,2010
76.64,SISTEMA,2010
33.41,SISTEMA,2010
2.38,COMPUTADOR,2010
49.37,ERRO,2010
1.54,LASER,2010
8.38,COMPUTADOR,2010
9.6,COMPUTADOR,2010
4.56,SISTEMA,2010
17.55,MOUSE,2010
2.53,SIHOSP,2010
2.53,SIHOSP,2010
10.53,SIHOSP,2010
10.52,SIHOSP,2010
10.51,SIHOSP,2010
10.51,SIHOSP,2010
2.51,SIHOSP,2010
10.51,SIHOSP,2010
10.51,SIHOSP,2010
10.51,SIHOSP,2010
10.51,SIHOSP,2010
31.31,LASER,2010
31.31,IMPRESSORA,2010
10.51,SIHOSP,2010
6.61,COMPUTADOR,2010
7.34,SISTEMA,2010
14.32,ERRO,2010
7.43,SIHOSP,2010
3.4,SIHOSP,2010
12.37,IMPRESSORA,2010
42.58,SISTEMA,2010
41.57,IMPRESSORA,2010
41.56,IMPRESSORA,2010
9.6,COMPUTADOR,2010
9.6,COMPUTADOR,2010
47.56,LASER,2010
32.54,SIHOSP,2010
82.53,IMPRESSORA,2010
3.63,SISTEMA,2010
3.63,SISTEMA,2010
34.39,COMPUTADOR,2010
80.29,IMPRESSORA,2010
2.47,SIHOSP,2010
20.32,SIHOSP,2010
7.44,COMPUTADOR,2010
10.43,IMPRESSORA,2010
55.55,SISTEMA,2010
29.5,SIHOSP,2010
90.33,IMPRESSORA,2010
90.33,IMPRESSORA,2010
44.31,IMPRESSORA,2010
5.53,SISTEMA,2010
10.56,SISTEMA,2010
17.32,SIHOSP,2010
7.31,SISTEMA,2010
2.3,SISTEMA,2010
5.56,SISTEMA,2010
7.31,COMPUTADOR,2010
18.34,ERRO,2010
35.59,MOUSE,2010
30.35,MOUSE,2010
76.35,IMPRESSORA,2010
76.34,IMPRESSORA,2010
53.57,COMPUTADOR,2010
4.51,COMPUTADOR,2010
41.29,SISTEMA,2010
18.29,SISTEMA,2010
57.45,SISTEMA,2010
7.28,SIHOSP,2010
76.38,IMPRESSORA,2010
76.38,IMPRESSORA,2010
88.64,IMPRESSORA,2010
88.63,IMPRESSORA,2010
27.42,ERRO,2010
27.42,ERRO,2010
19.62,SISTEMA,2010
49.32,LASER,2010
48.39,IMPRESSORA,2010
48.39,IMPRESSORA,2010
82.63,IMPRESSORA,2010
62.29,SIHOSP,2010
66.28,SISTEMA,2010
55.62,SIHOSP,2010
5.51,ERRO,2010
52.32,IMPRESSORA,2010
52.32,IMPRESSORA,2010
18.57,SIHOSP,2010
21.57,ERRO,2010
2.51,SIHOSP,2010
2.63,SIHOSP,2010
10.51,SISTEMA,2010
21.36,IMPRESSORA,2010
21.36,SIHOSP,2010
7.53,SIHOSP,2010
53.53,IMPRESSORA,2010
12.35,MOUSE,2010
36.62,SISTEMA,2010
82.59,IMPRESSORA,2010
20.55,SISTEMA,2010
67.26,IMPRESSORA,2010
29.26,SISTEMA,2010
69.58,IMPRESSORA,2010
28.3,SISTEMA,2010
1.52,COMPUTADOR,2010
3.38,SISTEMA,2010
6.37,SIHOSP,2010
46.35,ERRO,2010
1.58,ERRO,2010
41.32,LASER,2010
5.66,SISTEMA,2010
41.53,IMPRESSORA,2010
57.63,SISTEMA,2010
47.35,LASER,2010
47.35,IMPRESSORA,2010
74.34,ERRO,2010
41.32,SIHOSP,2010
55.52,MOUSE,2010
6.52,NAO LIGA,2010
52.52,IMPRESSORA,2010
52.51,IMPRESSORA,2010
2.61,SISTEMA,2010
41.5,IMPRESSORA,2010
5.34,COMPUTADOR,2010
45.33,LASER,2010
2.3,BENNER,2010
53.53,IMPRESSORA,2010
53.52,IMPRESSORA,2010
3.28,SISTEMA,2010
41.3,MOUSE,2010
41.3,SIHOSP,2010
6.29,SISTEMA,2010
54.39,SISTEMA,2010
68.62,IMPRESSORA,2010
60.63,MOUSE,2010
47.35,IMPRESSORA,2010
5.56,SIHOSP,2010
3.31,LASER,2010
57.62,SISTEMA,2010
49.4,SIHOSP,2010
2.38,BENNER,2010
20.36,COMPUTADOR,2010
88.3,IMPRESSORA,2010
88.3,IMPRESSORA,2010
69.5,IMPRESSORA,2010
8.58,SIHOSP,2010
1.39,ERRO,2010
1.32,IMPRESSORA,2010
37.3,ERRO,2010
16.44,ERRO,2010
50.42,ERRO,2010
20.56,TECLADO,2010
66.56,IMPRESSORA,2010
48.3,SISTEMA,2010
6.55,SIHOSP,2010
6.55,SIHOSP,2010
34.41,SISTEMA,2010
36.32,NAO LIGA,2010
36.3,IMPRESSORA,2010
66.54,IMPRESSORA,2010
2.26,SIHOSP,2010
2.26,SISTEMA,2010
17.25,SIHOSP,2010
4.54,SIHOSP,2010
4.54,IMPRESSORA,2010
7.53,SISTEMA,2010
13.42,COMPUTADOR,2010
26.32,SISTEMA,2010
34.32,SISTEMA,2010
21.57,IMPRESSORA,2010
11.36,IMPRESSORA,2010
3.49,COMPUTADOR,2010
49.49,IMPRESSORA,2010
4.55,SISTEMA,2010
5.54,SISTEMA,2010
16.51,SIHOSP,2010
8.65,ERRO,2010
48.54,ERRO,2010
48.54,ERRO,2010
48.54,MOUSE,2010
46.35,IMPRESSORA,2010
35.64,SIHOSP,2010
5.27,IMPRESSORA,2010
42.27,SISTEMA,2010
32.67,IMPRESSORA,2010
32.66,IMPRESSORA,2010
32.65,IMPRESSORA,2010
32.65,IMPRESSORA,2010
32.62,IMPRESSORA,2010
32.62,IMPRESSORA,2010
32.62,IMPRESSORA,2010
32.61,IMPRESSORA,2010
32.61,IMPRESSORA,2010
32.58,IMPRESSORA,2010
32.51,LASER,2010
2.42,SISTEMA,2010
16.4,COMPUTADOR,2010
21.4,COMPUTADOR,2010
16.42,SIHOSP,2010
16.42,SIHOSP,2010
38.58,LASER,2010
38.58,IMPRESSORA,2010
5.51,SIHOSP,2010
1.65,SISTEMA,2010
4.64,BENNER,2010
26.64,LASER,2010
28.63,NAO LIGA,2010
28.35,SISTEMA,2010
26.34,IMPRESSORA,2010
34.62,IMPRESSORA,2010
34.62,LASER,2010
34.61,IMPRESSORA,2010
34.57,IMPRESSORA,2010
34.56,LASER,2010
7.37,IMPRESSORA,2010
7.37,SISTEMA,2010
56.34,SIHOSP,2010
5.31,COMPUTADOR,2010
40.32,LASER,2010
1.63,ERRO,2010
27.63,COMPUTADOR,2010
26.57,ERRO,2010
12.27,SIHOSP,2010
6.27,SIHOSP,2010
1.43,SISTEMA,2010
24.36,IMPRESSORA,2010
7.48,IMPRESSORA,2010
82.58,SISTEMA,2010
25.35,SISTEMA,2010
33.34,IMPRESSORA,2010
15.6,ERRO,2010
39.51,IMPRESSORA,2010
1.32,SIHOSP,2010
2.64,SISTEMA,2010
29.31,COMPUTADOR,2010
27.6,IMPRESSORA,2010
32.37,SISTEMA,2010
5.53,IMPRESSORA,2010
29.5,TECLADO,2010
25.3,SISTEMA,2010
19.32,LASER,2010
19.31,IMPRESSORA,2010
19.31,IMPRESSORA,2010
12.28,SISTEMA,2010
19.58,ERRO,2010
17.64,IMPRESSORA,2010
17.37,IMPRESSORA,2010
33.42,COMPUTADOR,2010
13.3,SISTEMA,2010
25.29,IMPRESSORA,2010
21.42,IMPRESSORA,2010
1.39,COMPUTADOR,2010
20.25,ERRO,2010
1.24,COMPUTADOR,2010
15.24,SIHOSP,2010
78.23,SISTEMA,2010
18.23,COMPUTADOR,2010
10.63,COMPUTADOR,2010
78.52,SIHOSP,2010
1.35,SIHOSP,2010
19.33,IMPRESSORA,2010
6.35,SISTEMA,2010
2.34,SIHOSP,2010
1.29,LASER,2010
11.56,SIHOSP,2010
3.31,SISTEMA,2010
3.31,ERRO,2010
3.29,SISTEMA,2010
4.32,LASER,2010
11.37,MOUSE,2010
1.33,SIHOSP,2010
34.32,ERRO,2010
20.32,SIHOSP,2010
86.65,ERRO,2010
2.61,SISTEMA,2010
3.61,SISTEMA,2010
10.57,IMPRESSORA,2010
3.61,IMPRESSORA,2010
3.6,IMPRESSORA,2010
5.52,COMPUTADOR,2010
5.51,SISTEMA,2010
5.51,SISTEMA,2010
5.51,SISTEMA,2010
7.5,COMPUTADOR,2010
6.41,IMPRESSORA,2010
10.28,SIHOSP,2010
7.28,IMPRESSORA,2010
1.63,SISTEMA,2010
6.34,LASER,2010
88.52,ERRO,2010
64.37,SISTEMA,2010
5.37,IMPRESSORA,2010
8.37,NAO LIGA,2010
6.32,IMPRESSORA,2010
6.62,IMPRESSORA,2010
6.6,IMPRESSORA,2010
6.59,LASER,2010
6.43,NAO LIGA,2010
3.41,SIHOSP,2010
89.37,SISTEMA,2010
4.3,ERRO,2010
46.29,SISTEMA,2010
6.4,COMPUTADOR,2010
6.39,IMPRESSORA,2010
6.39,IMPRESSORA,2010
6.36,IMPRESSORA,2010
2.35,SISTEMA,2010
2.32,SIHOSP,2010
3.3,IMPRESSORA,2010
5.28,SISTEMA,2010
56.41,SIHOSP,2010
56.4,ERRO,2010
56.4,ERRO,2010
2.69,NAO LIGA,2010
2.59,NAO LIGA,2010
2.59,MOUSE,2010
15.39,SISTEMA,2010
1.64,MOUSE,2010
3.32,SIHOSP,2010
3.32,NAO LIGA,2010
3.28,COMPUTADOR,2010
2.28,SISTEMA,2010
59.28,ERRO,2010
3.27,ERRO,2010
3.27,ERRO,2010
2.29,SISTEMA,2010
1.29,TECLADO,2010
51.66,SISTEMA,2010
2.6,COMPUTADOR,2010
76.33,ERRO,2010
41.39,SISTEMA,2010
56.38,SIHOSP,2010
68.39,SIHOSP,2010
6.29,SISTEMA,2010
1.36,ERRO,2010
1.35,NAO LIGA,2010
50.31,SIHOSP,2010
6.32,SISTEMA,2010
3.32,BENNER,2010
4.3,SISTEMA,2010
2.66,SISTEMA,2010
3.66,LASER,2010
5.56,SISTEMA,2010
93.52,SIHOSP,2010
7.54,SIHOSP,2010
68.54,SISTEMA,2010
30.6,ERRO,2010
43.6,COMPUTADOR,2010
30.6,SISTEMA,2010
1.53,SIHOSP,2010
1.67,ERRO,2010
89.66,ERRO,2010
1.64,BENNER,2010
1.63,NAO LIGA,2010
1.55,COMPUTADOR,2010
1.36,SIHOSP,2010
1.32,ERRO,2010
87.29,ERRO,2010
17.34,SISTEMA,2010
41.34,SISTEMA,2010
5.57,SIHOSP,2010
5.62,SISTEMA,2010
12.58,TECLADO,2010
5.65,NAO LIGA,2010
48.54,SISTEMA,2010
3.61,SISTEMA,2010
2.6,SISTEMA,2010
3.49,IMPRESSORA,2010
5.49,IMPRESSORA,2010
54.49,ERRO,2010
79.47,ERRO,2010
4.46,BENNER,2010
5.66,ERRO,2010
75.33,SIHOSP,2010
6.33,ERRO,2010
9.64,SIHOSP,2010
81.29,ERRO,2010
11.33,SISTEMA,2010
3.29,SISTEMA,2010
72.44,ERRO,2010
3.44,SIHOSP,2010
4.29,BENNER,2010
54.51,SISTEMA,2010
81.51,SIHOSP,2010
4.36,LASER,2010
11.32,NAO LIGA,2010
22.61,ERRO,2010
33.59,SIHOSP,2010
1.41,SIHOSP,2010
60.4,SISTEMA,2010
21.66,ERRO,2010
48.52,IMPRESSORA,2010
9.31,SIHOSP,2010
6.53,SIHOSP,2010
66.54,SISTEMA,2010
33.66,IMPRESSORA,2010
4.66,BENNER,2010
7.39,IMPRESSORA,2010
5.53,SIHOSP,2010
11.37,LASER,2010
10.54,ERRO,2010
1.37,SISTEMA,2010
2.59,SIHOSP,2010
3.55,SISTEMA,2010
34.53,SISTEMA,2010
1.59,SISTEMA,2010
3.59,SIHOSP,2010
26.67,ERRO,2010
3.58,TECLADO,2010
2.58,ERRO,2010
12.5,SIHOSP,2010
7.65,SISTEMA,2010
29.54,ERRO,2010
7.54,IMPRESSORA,2010
1.37,SISTEMA,2010
1.36,SISTEMA,2010
51.6,SISTEMA,2010
26.66,SISTEMA,2010
1.53,COMPUTADOR,2010
4.33,ERRO,2010
45.31,IMPRESSORA,2010
20.58,COMPUTADOR,2010
3.57,ERRO,2010
3.52,IMPRESSORA,2010
11.36,SIHOSP,2010
13.67,SISTEMA,2010
2.56,COMPUTADOR,2010
16.27,SISTEMA,2010
73.56,SIHOSP,2010
24.56,SIHOSP,2010
24.56,SIHOSP,2010
3.63,COMPUTADOR,2010
3.62,COMPUTADOR,2010
7.57,IMPRESSORA,2010
24.56,SIHOSP,2010
24.56,SIHOSP,2010
24.56,SIHOSP,2010
24.56,SIHOSP,2010
7.38,IMPRESSORA,2010
1.3,IMPRESSORA,2010
38.35,SISTEMA,2010
38.35,ERRO,2010
5.27,ERRO,2010
4.27,SISTEMA,2010
10.64,SISTEMA,2010
10.63,SISTEMA,2010
4.31,IMPRESSORA,2010
1.57,IMPRESSORA,2010
1.57,IMPRESSORA,2010
7.56,ERRO,2010
1.54,IMPRESSORA,2010
6.39,SISTEMA,2010
9.39,SISTEMA,2010
30.38,SISTEMA,2010
13.29,SISTEMA,2010
13.28,SIHOSP,2010
12.62,IMPRESSORA,2010
5.36,NAO LIGA,2010
5.36,SISTEMA,2010
3.61,IMPRESSORA,2010
9.29,NAO LIGA,2010
3.29,IMPRESSORA,2010
3.29,IMPRESSORA,2010
13.59,LASER,2010
1.67,SISTEMA,2010
12.59,IMPRESSORA,2010
1.55,SIHOSP,2010
61.55,SISTEMA,2010
4.66,IMPRESSORA,2010
10.66,ERRO,2010
11.57,SIHOSP,2010
4.38,IMPRESSORA,2010
4.38,NAO LIGA,2010
3.32,ERRO,2010
6.67,NAO LIGA,2010
5.62,COMPUTADOR,2010
15.25,COMPUTADOR,2010
2.29,SISTEMA,2010
4.28,COMPUTADOR,2010
10.27,SISTEMA,2010
44.27,ERRO,2010
3.26,SIHOSP,2010
7.41,SISTEMA,2010
2.54,SISTEMA,2010
39.3,LASER,2010
5.29,LASER,2010
2.36,NAO LIGA,2010
2.3,SIHOSP,2010
3.62,SISTEMA,2010
4.61,IMPRESSORA,2010
3.29,SISTEMA,2010
1.3,NAO LIGA,2010
16.56,IMPRESSORA,2010
4.66,SISTEMA,2010
7.58,MOUSE,2010
1.51,COMPUTADOR,2010
13.38,IMPRESSORA,2010
8.61,NAO LIGA,2010
71.33,ERRO,2010
12.51,SISTEMA,2010
8.35,COMPUTADOR,2010
2.31,SISTEMA,2011
2.58,COMPUTADOR,2011
6.56,MOUSE,2010
6.56,IMPRESSORA,2010
7.55,SISTEMA,2010
4.51,NAO LIGA,2010
6.51,IMPRESSORA,2010
6.36,ERRO,2010
29.34,COMPUTADOR,2010
29.34,SIHOSP,2010
29.33,COMPUTADOR,2010
8.54,IMPRESSORA,2010
12.39,IMPRESSORA,2011
13.52,COMPUTADOR,2011
3.52,COMPUTADOR,2011
10.54,IMPRESSORA,2011
3.36,SIHOSP,2011
13.64,COMPUTADOR,2011
14.62,COMPUTADOR,2011
13.61,COMPUTADOR,2011
12.45,IMPRESSORA,2011
20.42,SIHOSP,2011
1.52,IMPRESSORA,2011
1.52,IMPRESSORA,2011
6.51,IMPRESSORA,2011
16.41,MOUSE,2011
7.4,BENNER,2011
6.39,BENNER,2011
1.3,ERRO,2011
5.65,IMPRESSORA,2011
13.44,IMPRESSORA,2011
15.58,COMPUTADOR,2011
7.44,IMPRESSORA,2011
31.44,IMPRESSORA,2011
5.41,ERRO,2011
13.4,IMPRESSORA,2011
3.4,IMPRESSORA,2011
1.43,SIHOSP,2011
6.42,LASER,2011
14.41,SISTEMA,2011
6.32,SISTEMA,2011
5.59,IMPRESSORA,2011
4.51,IMPRESSORA,2011
11.51,COMPUTADOR,2011
7.45,SISTEMA,2011
5.55,SIHOSP,2011
5.45,TECLADO,2011
2.43,IMPRESSORA,2011
5.61,SIHOSP,2011
70.52,SISTEMA,2011
1.39,SIHOSP,2011
1.39,SIHOSP,2011
1.39,SIHOSP,2011
1.38,SIHOSP,2011
2.32,SIHOSP,2011
42.32,SIHOSP,2011
42.32,SIHOSP,2011
1.32,SIHOSP,2011
1.3,BENNER,2011
11.37,IMPRESSORA,2011
3.31,SISTEMA,2011
3.26,SISTEMA,2011
3.26,SISTEMA,2011
4.26,SISTEMA,2011
3.64,IMPRESSORA,2011
3.5,IMPRESSORA,2011
2.37,IMPRESSORA,2011
2.32,SIHOSP,2011
1.51,ERRO,2011
7.44,SISTEMA,2011
2.44,ERRO,2011
4.65,NAO LIGA,2011
4.57,IMPRESSORA,2011
1.31,SISTEMA,2011
16.3,COMPUTADOR,2011
1.3,COMPUTADOR,2011
4.31,IMPRESSORA,2011
3.29,LASER,2011
40.56,TECLADO,2011
8.7,IMPRESSORA,2011
5.62,IMPRESSORA,2011
5.56,ERRO,2011
5.55,ERRO,2011
29.37,SISTEMA,2011
6.35,SISTEMA,2011
4.67,IMPRESSORA,2011
6.67,LASER,2011
3.64,NAO LIGA,2011
8.66,ERRO,2011
8.57,SIHOSP,2011
7.32,SISTEMA,2011
57.54,IMPRESSORA,2011
1.56,SISTEMA,2011
3.34,SISTEMA,2011
4.32,BENNER,2011
4.31,ERRO,2011
3.28,IMPRESSORA,2011
7.28,ERRO,2011
4.28,IMPRESSORA,2011
2.32,IMPRESSORA,2011
12.67,IMPRESSORA,2011
1.38,SIHOSP,2011
9.3,COMPUTADOR,2011
2.3,IMPRESSORA,2011
7.55,BENNER,2011
2.54,IMPRESSORA,2011
3.37,SISTEMA,2011
1.44,IMPRESSORA,2011
16.43,SISTEMA,2011
2.43,SISTEMA,2011
1.61,COMPUTADOR,2011
92.51,SIHOSP,2011
48.52,IMPRESSORA,2011
1.27,SIHOSP,2011
5.27,LASER,2011
2.55,SISTEMA,2011
2.54,NAO LIGA,2011
15.42,ERRO,2011
5.59,IMPRESSORA,2011
5.47,IMPRESSORA,2011
14.5,ERRO,2011
2.37,NAO LIGA,2011
5.36,IMPRESSORA,2011
6.64,IMPRESSORA,2011
32.62,SIHOSP,2011
13.39,SIHOSP,2011
14.25,ERRO,2011
8.26,SISTEMA,2011
8.26,SISTEMA,2011
7.66,SIHOSP,2011
35.28,ERRO,2011
11.25,IMPRESSORA,2011
7.61,COMPUTADOR,2011
12.6,IMPRESSORA,2011
1.56,ERRO,2011
33.54,ERRO,2011
27.53,SISTEMA,2011
10.57,IMPRESSORA,2011
5.57,BENNER,2011
7.52,COMPUTADOR,2011
4.61,IMPRESSORA,2011
7.59,NAO LIGA,2011
4.59,IMPRESSORA,2011
1.45,NAO LIGA,2011
5.43,TECLADO,2011
39.41,SISTEMA,2011
28.4,SISTEMA,2011
6.24,SISTEMA,2011
6.23,ERRO,2011
4.38,ERRO,2011
8.28,IMPRESSORA,2011
4.55,SIHOSP,2011
3.55,ERRO,2011
1.63,IMPRESSORA,2011
1.63,NAO LIGA,2011
28.61,SIHOSP,2011
3.38,IMPRESSORA,2011
3.27,IMPRESSORA,2011
6.4,BENNER,2011
4.4,IMPRESSORA,2011
4.32,COMPUTADOR,2011
23.56,ERRO,2011
23.56,COMPUTADOR,2011
23.55,SISTEMA,2011
3.33,ERRO,2011
16.53,IMPRESSORA,2011
7.51,SISTEMA,2011
4.66,IMPRESSORA,2011
4.56,IMPRESSORA,2011
4.55,IMPRESSORA,2011
9.5,SIHOSP,2011
5.53,LASER,2011
5.34,SISTEMA,2011
3.6,COMPUTADOR,2011
6.51,IMPRESSORA,2011
24.68,IMPRESSORA,2011
3.67,ERRO,2011
3.66,LASER,2011
5.64,IMPRESSORA,2011
4.55,BENNER,2011
3.38,IMPRESSORA,2011
3.55,SISTEMA,2011
4.35,SIHOSP,2011
4.34,SIHOSP,2011
4.62,IMPRESSORA,2011
1.31,NAO LIGA,2011
3.27,SISTEMA,2011
14.54,IMPRESSORA,2011
5.38,IMPRESSORA,2011
8.32,LASER,2011
9.3,SISTEMA,2011
14.3,SISTEMA,2011
5.52,ERRO,2011
7.52,IMPRESSORA,2011
7.52,IMPRESSORA,2011
6.17,IMPRESSORA,2011
4.16,COMPUTADOR,2011
15.56,SISTEMA,2011
2.6,IMPRESSORA,2011
16.4,COMPUTADOR,2011
44.39,SISTEMA,2011
21.37,IMPRESSORA,2011
4.17,SISTEMA,2011
5.16,IMPRESSORA,2011
5.15,IMPRESSORA,2011
3.15,MOUSE,2011
3.15,NAO LIGA,2011
5.15,IMPRESSORA,2011
11.15,IMPRESSORA,2011
1.66,IMPRESSORA,2011
4.14,MOUSE,2011
11.13,BENNER,2011
36.12,ERRO,2011
4.11,TECLADO,2011
9.2,ERRO,2011
3.19,SIHOSP,2011
3.4,IMPRESSORA,2011
3.38,IMPRESSORA,2011
3.37,COMPUTADOR,2011
6.36,SIHOSP,2011
4.64,BENNER,2011
5.39,IMPRESSORA,2011
1.25,IMPRESSORA,2011
4.25,BENNER,2011
7.28,IMPRESSORA,2011
4.28,IMPRESSORA,2011
4.26,SISTEMA,2011
1.64,SISTEMA,2011
1.63,SIHOSP,2011
2.63,SISTEMA,2011
1.31,BENNER,2011
19.63,SISTEMA,2011
19.63,SISTEMA,2011
5.35,SIHOSP,2011
1.36,ERRO,2011
8.33,SIHOSP,2011
5.32,IMPRESSORA,2011
5.61,SISTEMA,2011
2.67,IMPRESSORA,2011
10.66,LASER,2011
10.25,COMPUTADOR,2011
11.56,IMPRESSORA,2011
4.41,IMPRESSORA,2011
5.38,ERRO,2011
1.39,SIHOSP,2011
1.35,IMPRESSORA,2011
1.35,IMPRESSORA,2011
6.35,MOUSE,2011
11.36,BENNER,2011
5.28,BENNER,2011
10.64,SISTEMA,2011
4.63,BENNER,2011
4.59,SISTEMA,2011
2.59,SISTEMA,2011
10.58,COMPUTADOR,2011
2.58,IMPRESSORA,2011
9.58,COMPUTADOR,2011
5.38,COMPUTADOR,2011
4.36,SISTEMA,2011
4.65,IMPRESSORA,2011
41.27,SISTEMA,2011
5.28,COMPUTADOR,2011
1.26,BENNER,2011
5.26,ERRO,2011
34.5,IMPRESSORA,2011
4.5,SISTEMA,2011
4.48,SISTEMA,2011
5.41,IMPRESSORA,2011
4.4,LASER,2011
5.61,SIHOSP,2011
5.61,SIHOSP,2011
5.42,COMPUTADOR,2011
33.31,TECLADO,2011
23.29,ERRO,2011
73.39,ERRO,2011
36.38,SIHOSP,2011
1.65,IMPRESSORA,2011
35.27,SISTEMA,2011
7.52,SISTEMA,2011
12.41,COMPUTADOR,2011
3.23,SIHOSP,2011
1.56,SISTEMA,2011
29.45,SISTEMA,2011
1.66,COMPUTADOR,2011
1.65,TECLADO,2011
13.65,SIHOSP,2011
4.57,SISTEMA,2011
5.36,IMPRESSORA,2011
1.36,NAO LIGA,2011
62.39,SIHOSP,2011
2.39,SISTEMA,2011
3.53,ERRO,2011
1.57,IMPRESSORA,2011
1.42,MOUSE,2011
5.55,SISTEMA,2011
40.3,IMPRESSORA,2011
1.29,SISTEMA,2011
4.27,SISTEMA,2011
19.26,SISTEMA,2011
5.63,ERRO,2011
5.59,COMPUTADOR,2011
1.52,SIHOSP,2011
9.52,BENNER,2011
9.5,IMPRESSORA,2011
2.49,ERRO,2011
9.25,ERRO,2011
1.29,ERRO,2011
1.29,SISTEMA,2011
1.29,ERRO,2011
1.51,COMPUTADOR,2011
3.18,ERRO,2011
92.17,ERRO,2011
6.56,SIHOSP,2011
4.54,BENNER,2011
6.56,IMPRESSORA,2011
17.64,ERRO,2011
17.64,SISTEMA,2011
8.64,SISTEMA,2011
4.63,SISTEMA,2011
6.32,IMPRESSORA,2011
8.32,SIHOSP,2011
1.27,IMPRESSORA,2011
6.25,SISTEMA,2011
44.25,SIHOSP,2011
7.23,SISTEMA,2011
5.36,IMPRESSORA,2011
3.36,SIHOSP,2011
5.27,NAO LIGA,2011
4.39,SIHOSP,2011
2.34,IMPRESSORA,2011
2.34,IMPRESSORA,2011
1.3,IMPRESSORA,2011
19.28,BENNER,2011
44.27,SISTEMA,2011
1.53,ERRO,2011
6.67,ERRO,2011
76.5,SISTEMA,2011
1.49,SISTEMA,2011
4.32,SIHOSP,2011
12.7,NAO LIGA,2011
6.27,BENNER,2011
6.27,BENNER,2011
6.27,BENNER,2011
6.27,BENNER,2011
6.27,BENNER,2011
2.62,IMPRESSORA,2011
2.62,IMPRESSORA,2011
2.61,IMPRESSORA,2011
77.4,ERRO,2011
1.4,SISTEMA,2011
3.52,MOUSE,2011
4.49,ERRO,2011
1.71,MOUSE,2011
2.36,IMPRESSORA,2011
2.35,SIHOSP,2011
